theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-330.0,0.0,4470.0,225.0,0.0,0.0,0.0,40.517,-17.926,-997.15,0.274,-0.21
-331.0,2.0,4471.0,225.0,0.0,0.0,0.0,40.498,-20.181,-994.71,0.424,-0.21
-331.0,2.0,4472.0,225.0,0.0,0.0,0.0,40.421,-19.532,-992.39,0.333,-0.19
-332.0,2.0,4473.0,225.0,0.0,0.0,0.0,40.454,-19.261,-992.98,0.257,-0.2
-333.0,2.0,4473.0,225.0,0.0,0.0,0.0,40.513,-19.502,-995.67,0.087,-0.2
-333.0,1.0,4474.0,225.0,0.0,0.0,0.0,40.566,-19.486,-997.84,0.062,-0.2
-334.0,1.0,4474.0,225.0,0.0,0.0,0.0,40.529,-19.443,-997.29,0.131,-0.2
-334.0,2.0,4475.0,225.0,0.0,0.0,0.0,40.495,-19.42,-996.98,0.358,-0.06
-334.0,2.0,4476.0,225.0,0.0,0.0,0.0,40.405,-19.397,-994.78,0.403,-0.11
-334.0,3.0,4477.0,225.0,0.0,0.0,0.0,40.321,-17.006,-992.43,0.387,-0.19
-335.0,3.0,4478.0,226.0,0.0,0.0,0.0,40.328,-14.735,-993.08,0.376,-0.22
-337.0,3.0,4479.0,226.0,0.0,0.0,0.0,40.31,-15.276,-993.36,0.292,-0.43
-338.0,3.0,4480.0,226.0,0.0,0.0,0.0,40.296,-15.479,-993.19,0.335,-0.26
-338.0,3.0,4480.0,226.0,0.0,0.0,0.0,40.248,-15.133,-990.85,0.374,-0.18
-339.0,3.0,4481.0,226.0,0.0,0.0,0.0,40.233,-15.027,-988.5,0.352,-0.19
-338.0,3.0,4481.0,226.0,0.0,0.0,0.0,40.39,-17.447,-991.45,0.346,0.01
-339.0,4.0,4482.0,226.0,0.0,0.0,0.0,42.882,-19.886,-993.99,0.347,-0.28
-339.0,5.0,4482.0,226.0,0.0,0.0,0.0,42.801,-19.301,-993.25,0.343,-0.18
-340.0,5.0,4482.0,225.0,0.0,0.0,0.0,42.293,-19.126,-995.39,0.351,-0.26
-340.0,6.0,4483.0,225.0,0.0,0.0,0.0,44.836,-19.378,-995.44,0.352,-0.2
-339.0,7.0,4483.0,225.0,0.0,0.0,0.0,44.66,-19.357,-994.89,0.347,-0.02
-338.0,7.0,4484.0,225.0,0.0,0.0,0.0,44.208,-19.493,-997.51,0.347,-0.11
-337.0,7.0,4485.0,225.0,0.0,0.0,0.0,44.418,-19.493,-997.38,0.204,-0.06
-337.0,8.0,4486.0,225.0,0.0,0.0,0.0,44.239,-19.408,-994.49,0.253,-0.12
-337.0,7.0,4487.0,225.0,0.0,0.0,0.0,44.19,-19.334,-992.37,0.19,-0.13
-336.0,8.0,4488.0,225.0,0.0,0.0,0.0,46.527,-19.384,-992.84,0.272,-0.09
-336.0,9.0,4489.0,225.0,0.0,0.0,0.0,46.491,-19.424,-993.19,0.423,-0.23
-336.0,9.0,4490.0,225.0,0.0,0.0,0.0,43.594,-19.411,-993.04,0.332,-0.2
-337.0,10.0,4490.0,225.0,0.0,0.0,0.0,43.9,-19.419,-993.09,0.401,-0.4
-337.0,10.0,4491.0,225.0,0.0,0.0,0.0,44.431,-19.395,-993.08,0.181,-0.27
-337.0,10.0,4491.0,225.0,0.0,0.0,0.0,44.372,-19.424,-995.48,0.22,-0.19
-337.0,10.0,4492.0,225.0,0.0,0.0,0.0,44.586,-19.452,-997.81,0.205,-0.33
-337.0,10.0,4493.0,225.0,0.0,0.0,0.0,44.61,-19.401,-997.22,0.282,-0.07
-338.0,11.0,4494.0,225.0,0.0,0.0,0.0,44.666,-19.399,-996.91,0.418,-0.43
-338.0,12.0,4495.0,225.0,0.0,0.0,0.0,44.644,-19.437,-997.08,0.334,-0.25
