theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-1394.0,-85551.0,121875.0,408.0,-1394.0,-85551.0,121875.0,-4.439,1020.45,-80.65,0.44,-0.57
-1393.0,-85549.0,121878.0,408.0,-1393.0,-85549.0,121878.0,-4.343,1020.59,-79.99,0.323,-0.56
-1393.0,-85548.0,121881.0,408.0,-1393.0,-85548.0,121881.0,-4.42,1018.4,-79.65,0.347,-0.56
-1392.0,-85546.0,121883.0,408.0,-1392.0,-85546.0,121883.0,-2.082,1016.232,-79.72,0.303,-0.56
-1392.0,-85544.0,121886.0,408.0,-1392.0,-85544.0,121886.0,-2.16,1016.937,-79.7,0.464,-0.56
-1391.0,-85543.0,121889.0,408.0,-1391.0,-85543.0,121889.0,-5.047,1017.329,-79.77,0.309,-0.56
-1391.0,-85541.0,121892.0,409.0,-1391.0,-85541.0,121892.0,-4.77,1017.157,-79.74,0.405,-0.56
-1391.0,-85541.0,121895.0,409.0,-1391.0,-85541.0,121895.0,-4.381,1014.879,-77.31,0.098,-0.56
-1391.0,-85541.0,121898.0,409.0,-1391.0,-85541.0,121898.0,-7.044,1012.587,-74.97,0.087,-0.56
-1392.0,-85542.0,121901.0,409.0,-1392.0,-85542.0,121901.0,-9.281,1013.053,-75.61,0.122,-0.56
-1392.0,-85542.0,121904.0,409.0,-1392.0,-85542.0,121904.0,-8.704,1013.166,-75.92,0.097,-0.56
-1393.0,-85542.0,121907.0,409.0,-1393.0,-85542.0,121907.0,-8.37,1012.835,-75.74,0.184,-0.56
-1394.0,-85542.0,121909.0,409.0,-1394.0,-85542.0,121909.0,-8.632,1012.819,-73.4,0.157,-0.56
-1394.0,-85542.0,121912.0,409.0,-1394.0,-85542.0,121912.0,-8.668,1012.793,-71.05,0.253,-0.56
-1396.0,-85543.0,121915.0,409.0,-1396.0,-85543.0,121915.0,-8.639,1015.111,-71.71,0.084,-0.56
-1396.0,-85544.0,121917.0,409.0,-1396.0,-85544.0,121917.0,-8.607,1017.425,-72.04,0.06,-0.42
-1397.0,-85546.0,121920.0,409.0,-1397.0,-85546.0,121920.0,-8.633,1016.948,-71.87,-0.044,-0.47
-1397.0,-85548.0,121921.0,409.0,-1397.0,-85548.0,121921.0,-8.641,1016.752,-71.91,-0.169,-0.27
-1397.0,-85550.0,121923.0,409.0,-1397.0,-85550.0,121923.0,-8.665,1016.987,-71.9,0.007,-0.26
-1397.0,-85551.0,121925.0,409.0,-1397.0,-85551.0,121925.0,-8.716,1016.963,-71.92,0.044,-0.39
-1398.0,-85552.0,121926.0,409.0,-1398.0,-85552.0,121926.0,-8.784,1016.947,-71.9,0.035,-0.32
-1398.0,-85553.0,121930.0,409.0,-1398.0,-85553.0,121930.0,-8.856,1016.887,-71.9,0.125,-0.61
-1398.0,-85554.0,121933.0,409.0,-1398.0,-85554.0,121933.0,-6.53,1016.857,-71.86,-0.004,-0.6
-1398.0,-85556.0,121935.0,409.0,-1398.0,-85556.0,121935.0,-4.204,1016.848,-71.82,-0.002,-0.43
-1398.0,-85557.0,121938.0,409.0,-1398.0,-85557.0,121938.0,-4.716,1016.895,-71.83,0.059,-0.52
-1398.0,-85558.0,121940.0,409.0,-1398.0,-85558.0,121940.0,-4.819,1016.87,-74.22,0.04,-0.37
-1398.0,-85558.0,121942.0,409.0,-1398.0,-85558.0,121942.0,-4.446,1016.831,-76.56,0.035,-0.47
-1397.0,-85558.0,121945.0,409.0,-1397.0,-85558.0,121945.0,-4.417,1016.886,-75.97,0.186,-0.66
-1397.0,-85558.0,121948.0,409.0,-1397.0,-85558.0,121948.0,-4.377,1016.919,-75.66,0.124,-0.55
-1398.0,-85557.0,121951.0,409.0,-1398.0,-85557.0,121951.0,-4.387,1016.927,-75.83,0.338,-0.61
-1398.0,-85556.0,121954.0,409.0,-1398.0,-85556.0,121954.0,-4.307,1016.861,-78.18,0.212,-0.55
-1398.0,-85556.0,121957.0,409.0,-1398.0,-85556.0,121957.0,-6.618,1016.83,-80.57,0.119,-0.53
-1399.0,-85555.0,121960.0,409.0,-1399.0,-85555.0,121960.0,-8.975,1016.917,-80.0,0.272,-0.58
-1399.0,-85554.0,121963.0,409.0,-1399.0,-85554.0,121963.0,-6.042,1016.936,-79.65,0.149,-0.58
-1398.0,-85552.0,121965.0,409.0,-1398.0,-85552.0,121965.0,-3.443,1016.918,-79.77,0.472,-0.56
-1398.0,-85550.0,121968.0,409.0,-1398.0,-85550.0,121968.0,-4.232,1016.912,-79.74,0.347,-0.57
-1398.0,-85550.0,121970.0,409.0,-1398.0,-85550.0,121970.0,-4.602,1016.98,-77.37,0.201,-0.42
-1398.0,-85550.0,121973.0,409.0,-1398.0,-85550.0,121973.0,-4.547,1017.051,-75.01,0.076,-0.47
-1398.0,-85551.0,121975.0,409.0,-1398.0,-85551.0,121975.0,-6.954,1017.042,-75.66,0.058,-0.41
-1398.0,-85551.0,121978.0,409.0,-1398.0,-85551.0,121978.0,-6.929,1017.0,-75.96,0.105,-0.49
-1397.0,-85551.0,121981.0,409.0,-1397.0,-85551.0,121981.0,-4.084,1016.907,-75.73,0.206,-0.64
-1397.0,-85551.0,121984.0,409.0,-1397.0,-85551.0,121984.0,-4.379,1016.806,-75.78,0.15,-0.55
-1398.0,-85552.0,121987.0,409.0,-1398.0,-85552.0,121987.0,-4.947,1016.8,-73.39,-0.033,-0.61
-1398.0,-85553.0,121990.0,409.0,-1398.0,-85553.0,121990.0,-4.707,1016.73,-73.46,0.034,-0.54
-1399.0,-85554.0,121992.0,409.0,-1399.0,-85554.0,121992.0,-6.975,1016.62,-76.42,-0.025,-0.53
-1399.0,-85554.0,121995.0,409.0,-1399.0,-85554.0,121995.0,-6.835,1016.623,-76.14,0.063,-0.58
-1399.0,-85555.0,121998.0,409.0,-1399.0,-85555.0,121998.0,-3.918,1016.618,-75.61,0.074,-0.57
-1399.0,-85555.0,122000.0,409.0,-1399.0,-85555.0,122000.0,-4.062,1016.541,-78.21,0.021,-0.42
-1399.0,-85555.0,122003.0,409.0,-1399.0,-85555.0,122003.0,-4.454,1016.494,-80.51,0.024,-0.47
-1398.0,-85554.0,122005.0,409.0,-1398.0,-85554.0,122005.0,-4.29,1016.559,-79.94,0.184,-0.41
-1398.0,-85553.0,122007.0,409.0,-1398.0,-85553.0,122007.0,-4.399,1016.625,-79.6,0.129,-0.49
-1399.0,-85552.0,122011.0,409.0,-1399.0,-85552.0,122011.0,-4.514,1016.761,-77.4,0.344,-0.64
-1399.0,-85552.0,122013.0,409.0,-1399.0,-85552.0,122013.0,-4.692,1016.911,-75.02,0.208,-0.55
-1400.0,-85552.0,122016.0,409.0,-1400.0,-85552.0,122016.0,-4.693,1016.962,-75.61,0.26,-0.61
-1400.0,-85550.0,122019.0,409.0,-1400.0,-85550.0,122019.0,-4.676,1017.027,-75.91,0.368,-0.54
-1400.0,-85550.0,122022.0,409.0,-1400.0,-85550.0,122022.0,-4.643,1017.1,-75.75,0.308,-0.53
-1400.0,-85548.0,122025.0,409.0,-1400.0,-85548.0,122025.0,-4.571,1017.143,-75.79,0.548,-0.58
-1400.0,-85548.0,122028.0,409.0,-1400.0,-85548.0,122028.0,-4.591,1017.253,-73.39,0.271,-0.57
-1399.0,-85547.0,122031.0,409.0,-1399.0,-85547.0,122031.0,-4.628,1017.346,-71.07,0.361,-0.56
-1399.0,-85547.0,122034.0,409.0,-1399.0,-85547.0,122034.0,-4.593,1017.317,-71.65,0.263,-0.57
-1399.0,-85547.0,122037.0,409.0,-1399.0,-85547.0,122037.0,-4.573,1019.62,-72.0,0.333,-0.56
-1398.0,-85547.0,122039.0,409.0,-1398.0,-85547.0,122039.0,-4.584,1021.858,-71.88,0.372,-0.56
-1398.0,-85547.0,122042.0,409.0,-1398.0,-85547.0,122042.0,-4.535,1021.108,-74.3,0.189,-0.57
-1397.0,-85547.0,122045.0,409.0,-1397.0,-85547.0,122045.0,-2.115,1020.612,-76.58,0.081,-0.56
-1396.0,-85549.0,122048.0,409.0,-1396.0,-85549.0,122048.0,-2.305,1018.461,-73.58,-0.064,-0.56
-1396.0,-85550.0,122051.0,409.0,-1396.0,-85550.0,122051.0,-5.331,1016.168,-70.93,0.0,-0.56
-1396.0,-85551.0,122054.0,409.0,-1396.0,-85551.0,122054.0,-4.939,1018.892,-74.13,0.032,-0.56
-1396.0,-85552.0,122057.0,409.0,-1396.0,-85552.0,122057.0,-2.072,1021.333,-74.34,0.082,-0.56
-1395.0,-85553.0,122060.0,409.0,-1395.0,-85553.0,122060.0,-2.455,1018.284,-71.2,0.043,-0.56
-1396.0,-85554.0,122062.0,409.0,-1396.0,-85554.0,122062.0,-5.226,1015.617,-73.9,0.016,-0.42
-1396.0,-85555.0,122064.0,409.0,-1396.0,-85555.0,122064.0,-4.948,1016.347,-74.34,0.028,-0.47
-1395.0,-85556.0,122067.0,409.0,-1395.0,-85556.0,122067.0,-2.173,1016.781,-71.16,0.039,-0.41
-1395.0,-85558.0,122069.0,409.0,-1395.0,-85558.0,122069.0,-2.465,1016.695,-71.48,0.039,-0.49
-1395.0,-85559.0,122072.0,409.0,-1395.0,-85559.0,122072.0,-5.336,1016.835,-71.99,0.038,-0.64
-1395.0,-85560.0,122075.0,409.0,-1395.0,-85560.0,122075.0,-5.037,1016.853,-74.2,0.033,-0.55
-1395.0,-85561.0,122078.0,409.0,-1395.0,-85561.0,122078.0,-4.551,1016.933,-74.17,0.033,-0.61
-1395.0,-85561.0,122081.0,409.0,-1395.0,-85561.0,122081.0,-4.777,1016.986,-73.61,0.036,-0.54
-1395.0,-85562.0,122084.0,409.0,-1395.0,-85562.0,122084.0,-2.21,1016.893,-76.22,0.036,-0.53
-1395.0,-85562.0,122087.0,409.0,-1395.0,-85562.0,122087.0,-2.146,1016.813,-78.48,0.035,-0.58
-1395.0,-85561.0,122090.0,409.0,-1395.0,-85561.0,122090.0,-4.912,1016.753,-80.35,0.18,-0.57
-1395.0,-85560.0,122092.0,409.0,-1395.0,-85560.0,122092.0,-4.707,1016.832,-77.6,0.275,-0.56
-1395.0,-85559.0,122095.0,409.0,-1395.0,-85559.0,122095.0,-4.237,1016.827,-77.26,0.433,-0.57
-1394.0,-85557.0,122098.0,409.0,-1394.0,-85557.0,122098.0,-4.35,1016.731,-80.4,0.365,-0.56
-1394.0,-85555.0,122101.0,409.0,-1394.0,-85555.0,122101.0,-4.337,1016.803,-80.04,0.339,-0.56
-1394.0,-85554.0,122104.0,409.0,-1394.0,-85554.0,122104.0,-4.487,1017.001,-77.19,0.291,-0.57
-1394.0,-85554.0,122107.0,409.0,-1394.0,-85554.0,122107.0,-4.62,1019.611,-72.71,0.322,-0.56
-1394.0,-85553.0,122110.0,409.0,-1394.0,-85553.0,122110.0,-4.707,1022.036,-70.97,0.495,-0.56
-1395.0,-85553.0,122113.0,409.0,-1395.0,-85553.0,122113.0,-4.697,1021.439,-71.88,0.291,-0.56
-1395.0,-85553.0,122116.0,409.0,-1395.0,-85553.0,122116.0,-4.695,1021.103,-71.97,0.249,-0.56
-1395.0,-85555.0,122118.0,409.0,-1395.0,-85555.0,122118.0,-4.717,1018.865,-71.83,0.006,-0.56
-1395.0,-85556.0,122121.0,409.0,-1395.0,-85556.0,122121.0,-4.723,1016.438,-71.81,-0.076,-0.56
-1395.0,-85558.0,122124.0,409.0,-1395.0,-85558.0,122124.0,-4.712,1016.902,-71.83,0.047,-0.56
-1396.0,-85559.0,122127.0,409.0,-1396.0,-85559.0,122127.0,-4.702,1017.023,-71.84,0.027,-0.56
-1397.0,-85560.0,122130.0,409.0,-1397.0,-85560.0,122130.0,-4.631,1014.262,-74.17,0.066,-0.56
-1397.0,-85560.0,122133.0,409.0,-1397.0,-85560.0,122133.0,-4.561,1011.777,-76.47,0.049,-0.56
-1398.0,-85561.0,122136.0,409.0,-1398.0,-85561.0,122136.0,-4.575,1012.282,-75.89,0.01,-0.56
-1397.0,-85561.0,122138.0,409.0,-1397.0,-85561.0,122138.0,-4.504,1012.529,-77.97,0.029,-0.56
-1397.0,-85560.0,122141.0,409.0,-1397.0,-85560.0,122141.0,-4.424,1012.324,-80.48,0.044,-0.56
-1396.0,-85560.0,122144.0,409.0,-1396.0,-85560.0,122144.0,-4.433,1014.847,-79.89,0.18,-0.56
-1396.0,-85558.0,122147.0,409.0,-1396.0,-85558.0,122147.0,-4.432,1017.271,-79.64,0.276,-0.56
-1396.0,-85556.0,122150.0,409.0,-1396.0,-85556.0,122150.0,-4.432,1016.827,-79.78,0.432,-0.56
-1395.0,-85554.0,122153.0,409.0,-1395.0,-85554.0,122153.0,-4.437,1016.643,-79.74,0.506,-0.56
-1395.0,-85552.0,122156.0,409.0,-1395.0,-85552.0,122156.0,-4.515,1017.034,-77.36,0.434,-0.56
-1395.0,-85551.0,122159.0,409.0,-1395.0,-85551.0,122159.0,-4.593,1017.217,-75.01,0.451,-0.56
-1394.0,-85550.0,122162.0,409.0,-1394.0,-85550.0,122162.0,-4.573,1017.326,-75.61,0.397,-0.56
-1394.0,-85548.0,122165.0,409.0,-1394.0,-85548.0,122165.0,-4.563,1017.38,-75.92,0.419,-0.56
-1394.0,-85547.0,122167.0,409.0,-1394.0,-85547.0,122167.0,-4.568,1017.416,-75.74,0.452,-0.56
-1393.0,-85546.0,122170.0,409.0,-1393.0,-85546.0,122170.0,-4.645,1017.446,-73.4,0.436,-0.56
-1393.0,-85546.0,122173.0,409.0,-1393.0,-85546.0,122173.0,-4.735,1015.077,-71.01,0.281,-0.56
-1394.0,-85547.0,122176.0,409.0,-1394.0,-85547.0,122176.0,-4.728,1012.634,-71.57,0.191,-0.56
-1394.0,-85547.0,122179.0,409.0,-1394.0,-85547.0,122179.0,-4.702,1015.406,-71.92,0.175,-0.56
-1394.0,-85548.0,122182.0,409.0,-1394.0,-85548.0,122182.0,-4.692,1017.861,-71.81,0.053,-0.56
-1395.0,-85549.0,122185.0,409.0,-1395.0,-85549.0,122185.0,-7.069,1016.993,-71.88,0.194,-0.56
-1396.0,-85549.0,122188.0,409.0,-1396.0,-85549.0,122188.0,-9.313,1016.54,-74.3,0.091,-0.56
-1397.0,-85550.0,122190.0,409.0,-1397.0,-85550.0,122190.0,-8.728,1016.592,-74.26,-0.008,-0.56
-1399.0,-85552.0,122193.0,409.0,-1399.0,-85552.0,122193.0,-8.52,1016.616,-71.31,0.064,-0.56
-1400.0,-85553.0,122196.0,409.0,-1400.0,-85553.0,122196.0,-8.679,1016.597,-71.6,-0.039,-0.56
-1401.0,-85554.0,122199.0,409.0,-1401.0,-85554.0,122199.0,-8.62,1016.594,-72.08,0.051,-0.56
-1401.0,-85555.0,122202.0,409.0,-1401.0,-85555.0,122202.0,-8.558,1016.585,-74.25,0.073,-0.56
-1401.0,-85555.0,122205.0,409.0,-1401.0,-85555.0,122205.0,-8.46,1016.559,-76.64,0.018,-0.56
-1401.0,-85557.0,122211.0,409.0,-1401.0,-85557.0,122211.0,-8.501,1016.749,-75.75,0.038,-0.56
-1401.0,-85557.0,122214.0,409.0,-1401.0,-85557.0,122214.0,-6.118,1016.794,-75.86,0.174,-0.56
-1401.0,-85557.0,122216.0,409.0,-1401.0,-85557.0,122216.0,-3.789,1019.179,-75.81,0.133,-0.56
-1400.0,-85556.0,122219.0,409.0,-1400.0,-85556.0,122219.0,-4.36,1021.525,-75.89,0.34,-0.56
-1400.0,-85554.0,122225.0,409.0,-1400.0,-85554.0,122225.0,-4.502,1020.746,-75.87,0.357,-0.56
-1399.0,-85552.0,122228.0,409.0,-1399.0,-85552.0,122228.0,-4.545,1020.98,-75.87,0.526,-0.56
-1399.0,-85551.0,122231.0,409.0,-1399.0,-85551.0,122231.0,-4.535,1021.011,-75.86,0.379,-0.56
-1399.0,-85549.0,122234.0,409.0,-1399.0,-85549.0,122234.0,-4.567,1018.748,-75.82,0.471,-0.56
-1398.0,-85549.0,122237.0,409.0,-1398.0,-85549.0,122237.0,-4.566,1016.494,-75.77,0.285,-0.56
-1398.0,-85549.0,122240.0,409.0,-1398.0,-85549.0,122240.0,-4.565,1017.108,-75.78,0.161,-0.56
-1398.0,-85549.0,122243.0,409.0,-1398.0,-85549.0,122243.0,-6.941,1017.4,-75.83,0.188,-0.56
-1398.0,-85549.0,122246.0,409.0,-1398.0,-85549.0,122246.0,-9.259,1017.159,-75.88,0.061,-0.56
-1399.0,-85549.0,122249.0,409.0,-1399.0,-85549.0,122249.0,-8.675,1017.051,-75.87,0.183,-0.56
-1399.0,-85549.0,122251.0,409.0,-1399.0,-85549.0,122251.0,-8.383,1014.509,-75.81,0.094,-0.56
-1399.0,-85550.0,122254.0,409.0,-1399.0,-85550.0,122254.0,-8.564,1012.057,-75.77,-0.008,-0.56
-1400.0,-85550.0,122257.0,409.0,-1400.0,-85550.0,122257.0,-8.504,1014.829,-75.83,0.06,-0.56
-1402.0,-85553.0,122263.0,409.0,-1402.0,-85553.0,122263.0,-8.499,1014.23,-75.82,-0.094,-0.56
-1404.0,-85553.0,122266.0,409.0,-1404.0,-85553.0,122266.0,-8.528,1011.692,-75.77,-0.024,-0.56
-1405.0,-85555.0,122268.0,409.0,-1405.0,-85555.0,122268.0,-6.146,1012.452,-75.74,-0.141,-0.56
-1405.0,-85557.0,122271.0,409.0,-1405.0,-85557.0,122271.0,-3.807,1015.111,-75.75,-0.195,-0.56
-1405.0,-85557.0,122274.0,409.0,-1405.0,-85557.0,122274.0,-2.01,1017.273,-75.75,0.018,-0.56
-1404.0,-85558.0,122277.0,409.0,-1404.0,-85558.0,122277.0,0.083,1016.666,-78.09,-0.146,-0.56
-1403.0,-85558.0,122280.0,409.0,-1403.0,-85558.0,122280.0,-0.259,1016.332,-80.43,0.159,-0.56
-1402.0,-85556.0,122283.0,409.0,-1402.0,-85556.0,122283.0,-0.626,1016.577,-79.85,0.33,-0.56
-1402.0,-85555.0,122286.0,409.0,-1402.0,-85555.0,122286.0,-0.458,1016.587,-79.54,0.233,-0.56
-1401.0,-85553.0,122289.0,409.0,-1401.0,-85553.0,122289.0,-0.501,1019.04,-79.76,0.481,-0.56
-1401.0,-85552.0,122291.0,409.0,-1401.0,-85552.0,122291.0,-0.465,1021.455,-79.76,0.263,-0.56
-1400.0,-85551.0,122294.0,409.0,-1400.0,-85551.0,122294.0,-0.582,1018.785,-77.32,0.334,-0.56
-1399.0,-85549.0,122297.0,409.0,-1399.0,-85549.0,122297.0,-3.038,1016.44,-74.96,0.49,-0.56
-1399.0,-85548.0,122300.0,409.0,-1399.0,-85548.0,122300.0,-5.334,1017.271,-75.62,0.408,-0.56
-1398.0,-85547.0,122303.0,409.0,-1398.0,-85547.0,122303.0,-4.741,1017.542,-75.92,0.351,-0.56
-1398.0,-85546.0,122306.0,409.0,-1398.0,-85546.0,122306.0,-4.36,1017.267,-78.13,0.324,-0.56
-1398.0,-85546.0,122309.0,409.0,-1398.0,-85546.0,122309.0,-4.53,1017.216,-78.13,0.085,-0.56
-1398.0,-85546.0,122312.0,409.0,-1398.0,-85546.0,122312.0,-4.584,1017.208,-75.19,0.127,-0.56
-1398.0,-85546.0,122315.0,409.0,-1398.0,-85546.0,122315.0,-4.596,1014.71,-75.44,0.119,-0.56
-1399.0,-85547.0,122317.0,409.0,-1399.0,-85547.0,122317.0,-6.951,1012.223,-75.91,-0.065,-0.56
-1401.0,-85547.0,122320.0,409.0,-1401.0,-85547.0,122320.0,-9.289,1012.654,-75.75,0.087,-0.56
-1402.0,-85548.0,122323.0,409.0,-1402.0,-85548.0,122323.0,-8.697,1012.79,-75.8,-0.01,-0.56
-1403.0,-85549.0,122326.0,409.0,-1403.0,-85549.0,122326.0,-8.39,1012.506,-75.76,0.031,-0.56
-1404.0,-85549.0,122329.0,409.0,-1404.0,-85549.0,122329.0,-6.187,1012.477,-75.76,0.066,-0.56
-1404.0,-85550.0,122332.0,409.0,-1404.0,-85550.0,122332.0,-3.822,1012.458,-75.69,0.023,-0.56
-1405.0,-85550.0,122334.0,409.0,-1405.0,-85550.0,122334.0,-4.417,1012.551,-75.7,0.022,-0.56
-1405.0,-85551.0,122337.0,409.0,-1405.0,-85551.0,122337.0,-4.625,1012.561,-78.11,0.041,-0.56
-1405.0,-85550.0,122340.0,409.0,-1405.0,-85550.0,122340.0,-4.38,1014.945,-80.48,0.175,-0.56
-1405.0,-85548.0,122343.0,409.0,-1405.0,-85548.0,122343.0,-4.428,1017.378,-79.94,0.273,-0.56
-1405.0,-85546.0,122346.0,409.0,-1405.0,-85546.0,122346.0,-4.427,1016.908,-79.62,0.435,-0.56
-1404.0,-85544.0,122349.0,409.0,-1404.0,-85544.0,122349.0,-4.445,1016.697,-79.78,0.504,-0.56
-1404.0,-85542.0,122352.0,409.0,-1404.0,-85542.0,122352.0,-4.43,1016.966,-79.74,0.431,-0.56
-1403.0,-85540.0,122355.0,409.0,-1403.0,-85540.0,122355.0,-4.512,1017.122,-77.36,0.45,-0.56
-1403.0,-85539.0,122357.0,409.0,-1403.0,-85539.0,122357.0,-4.594,1017.324,-75.01,0.395,-0.56
-1403.0,-85538.0,122360.0,409.0,-1403.0,-85538.0,122360.0,-4.57,1017.359,-75.61,0.417,-0.56
-1403.0,-85537.0,122363.0,409.0,-1403.0,-85537.0,122363.0,-4.561,1017.379,-75.92,0.306,-0.56
-1403.0,-85537.0,122366.0,409.0,-1403.0,-85537.0,122366.0,-4.646,1017.421,-73.35,0.339,-0.56
-1404.0,-85538.0,122369.0,409.0,-1404.0,-85538.0,122369.0,-7.096,1017.417,-71.11,0.121,-0.56
-1405.0,-85539.0,122372.0,409.0,-1405.0,-85539.0,122372.0,-7.023,1017.251,-71.69,0.114,-0.56
-1405.0,-85540.0,122375.0,409.0,-1405.0,-85540.0,122375.0,-4.106,1017.041,-71.96,0.104,-0.56
-1405.0,-85541.0,122377.0,409.0,-1405.0,-85541.0,122377.0,-4.406,1014.526,-71.73,-0.06,-0.42
-1405.0,-85542.0,122379.0,409.0,-1405.0,-85542.0,122379.0,-4.893,1012.072,-71.74,0.086,-0.47
-1404.0,-85544.0,122382.0,409.0,-1404.0,-85544.0,122382.0,-4.687,1012.517,-71.74,-0.008,-0.41
-1405.0,-85545.0,122384.0,409.0,-1405.0,-85545.0,122384.0,-4.763,1012.734,-71.77,0.033,-0.49
-1405.0,-85546.0,122387.0,409.0,-1405.0,-85546.0,122387.0,-4.68,1014.803,-74.19,0.062,-0.64
-1404.0,-85546.0,122389.0,409.0,-1404.0,-85546.0,122389.0,-4.657,1017.088,-76.57,0.022,-0.41
-1404.0,-85546.0,122392.0,409.0,-1404.0,-85546.0,122392.0,-4.678,1016.604,-75.97,0.168,-0.52
-1404.0,-85546.0,122394.0,409.0,-1404.0,-85546.0,122394.0,-4.676,1016.449,-75.66,0.135,-0.39
-1404.0,-85546.0,122397.0,409.0,-1404.0,-85546.0,122397.0,-2.272,1016.705,-75.79,0.188,-0.46
-1402.0,-85546.0,122400.0,409.0,-1402.0,-85546.0,122400.0,0.081,1016.778,-75.7,0.109,-0.65
-1401.0,-85547.0,122403.0,409.0,-1401.0,-85547.0,122403.0,-0.407,1016.83,-78.11,-0.04,-0.56
-1401.0,-85547.0,122406.0,409.0,-1401.0,-85547.0,122406.0,-3.071,1016.924,-78.09,0.191,-0.61
-1401.0,-85547.0,122409.0,409.0,-1401.0,-85547.0,122409.0,-5.288,1017.102,-75.22,0.074,-0.55
-1401.0,-85546.0,122411.0,409.0,-1401.0,-85546.0,122411.0,-2.241,1016.959,-77.83,0.359,-0.53
-1400.0,-85544.0,122414.0,409.0,-1400.0,-85544.0,122414.0,0.45,1016.867,-78.2,0.381,-0.58
-1399.0,-85543.0,122417.0,409.0,-1399.0,-85543.0,122417.0,-0.401,1016.947,-75.08,0.339,-0.58
-1398.0,-85543.0,122420.0,409.0,-1398.0,-85543.0,122420.0,-0.635,1016.925,-75.42,0.369,-0.56
-1398.0,-85541.0,122423.0,409.0,-1398.0,-85541.0,122423.0,-2.855,1016.96,-75.91,0.434,-0.57
-1398.0,-85541.0,122426.0,409.0,-1398.0,-85541.0,122426.0,-5.239,1017.046,-75.77,0.258,-0.56
-1398.0,-85539.0,122429.0,409.0,-1398.0,-85539.0,122429.0,-4.684,1017.096,-75.8,0.419,-0.56
-1398.0,-85538.0,122432.0,409.0,-1398.0,-85538.0,122432.0,-4.427,1017.13,-75.76,0.395,-0.57
-1398.0,-85538.0,122434.0,409.0,-1398.0,-85538.0,122434.0,-4.601,1017.131,-75.81,0.124,-0.42
-1398.0,-85537.0,122436.0,409.0,-1398.0,-85537.0,122436.0,-7.037,1017.206,-73.44,0.488,-0.47
-1398.0,-85539.0,122438.0,409.0,-1398.0,-85539.0,122438.0,-9.465,1017.249,-71.15,0.029,-0.41
-1399.0,-85539.0,122441.0,409.0,-1399.0,-85539.0,122441.0,-8.862,1017.136,-71.73,0.157,-0.49
-1399.0,-85540.0,122444.0,409.0,-1399.0,-85540.0,122444.0,-8.595,1017.025,-72.03,0.133,-0.64
-1400.0,-85542.0,122447.0,409.0,-1400.0,-85542.0,122447.0,-8.715,1016.842,-74.25,-0.104,-0.55
-1401.0,-85543.0,122450.0,409.0,-1401.0,-85543.0,122450.0,-8.672,1016.74,-74.24,-0.059,-0.61
-1402.0,-85545.0,122453.0,409.0,-1402.0,-85545.0,122453.0,-8.754,1016.753,-71.31,-0.085,-0.54
-1403.0,-85547.0,122456.0,409.0,-1403.0,-85547.0,122456.0,-8.587,1016.574,-74.0,-0.138,-0.53
-1404.0,-85547.0,122459.0,409.0,-1404.0,-85547.0,122459.0,-6.066,1016.389,-76.75,-0.011,-0.58
-1404.0,-85548.0,122462.0,409.0,-1404.0,-85548.0,122462.0,-3.714,1016.366,-75.91,0.099,-0.57
-1404.0,-85548.0,122464.0,409.0,-1404.0,-85548.0,122464.0,-4.273,1016.394,-75.67,0.145,-0.56
-1405.0,-85547.0,122467.0,409.0,-1405.0,-85547.0,122467.0,-4.571,1016.461,-75.81,0.334,-0.57
-1405.0,-85546.0,122470.0,409.0,-1405.0,-85546.0,122470.0,-4.402,1018.935,-75.85,0.407,-0.56
-1405.0,-85544.0,122473.0,409.0,-1405.0,-85544.0,122473.0,-4.538,1021.497,-73.5,0.471,-0.56
-1404.0,-85543.0,122476.0,409.0,-1404.0,-85543.0,122476.0,-4.576,1018.788,-73.47,0.45,-0.57
-1404.0,-85541.0,122479.0,409.0,-1404.0,-85541.0,122479.0,-4.621,1016.392,-73.98,0.599,-0.56
-1404.0,-85540.0,122481.0,409.0,-1404.0,-85540.0,122481.0,-4.621,1019.677,-73.8,0.483,-0.42
-1403.0,-85538.0,122483.0,409.0,-1403.0,-85538.0,122483.0,-4.546,1022.263,-76.3,0.579,-0.47
-1403.0,-85536.0,122486.0,409.0,-1403.0,-85536.0,122486.0,-4.586,1019.233,-76.17,0.521,-0.41
-1403.0,-85535.0,122488.0,409.0,-1403.0,-85535.0,122488.0,-7.013,1016.678,-75.63,0.355,-0.49
-1403.0,-85534.0,122491.0,409.0,-1403.0,-85534.0,122491.0,-9.353,1017.343,-75.94,0.444,-0.64
-1404.0,-85534.0,122494.0,409.0,-1404.0,-85534.0,122494.0,-8.796,1017.466,-75.84,0.231,-0.55
-1404.0,-85533.0,122497.0,409.0,-1404.0,-85533.0,122497.0,-8.495,1017.102,-75.88,0.206,-0.61
-1404.0,-85534.0,122500.0,409.0,-1404.0,-85534.0,122500.0,-8.635,1016.935,-75.85,0.065,-0.54
-1404.0,-85535.0,122503.0,409.0,-1404.0,-85535.0,122503.0,-8.532,1016.744,-75.86,-0.06,-0.53
-1405.0,-85536.0,122506.0,409.0,-1405.0,-85536.0,122506.0,-8.567,1014.314,-73.43,0.019,-0.58
